R2WAKVW06K0C3C,"







  
    ","Reviewed in Italy on August 8, 2018",2.0 out of 5 stars,"
  Molti i difetti di questa videocamera: scalda come un forno a microonde (ma se dovete cuocerci sopra qualcosa è ottima!) si spegne automaticamente dopo 15 minuti di ripresa (se la cosa che dovete cuocere ha tempo di cottura di 15 minuti esatti però è funzionale), non va per niente bene per gli sport estremi perché troppo delicata e non esiste un case protettivo dedicato (comunque cuocere non rientra fra queste attività estreme)."
R96R7450AP1RF,"







  
    ","Reviewed in Italy on July 23, 2018",1.0 out of 5 stars,"
  Per un oggetto che costa quasi 700 euro mi aspetteri la massima cura nell'imballaggio e nel trasporto. Purtroppo il trasporto è affidato a SDA, quindi il peggiore in assoluto. Se poi la confezione della GoPro viene semplicemente inserita in una scatola Amazon ed un po di carta solo da una parte, il risultato è scontato: scatola mezzo aperta da entrambi i lati, tutta schiacciata, e dentro che sballottolava la mia nuova GoPro Fusion."
R124PFTWCSDAUZ,"







  
    ","Reviewed in Germany on July 1, 2018",2.0 out of 5 stars,"
  Hab' die Fusion gekauft, weil in diversen Testberichten die Bildqualität sehr gelobt wurde. Mich interessieren nur Photos, mdait bin ich bei GoPro aber offenbar beim falschen Hersteller gelandet..."
R26M7DABE676F0,"







  
    ","Reviewed in Italy on September 17, 2018",4.0 out of 5 stars,"
  È la mia prima macchina fotografica a 360° e nonostante le sue piccole dimensioni ha un peso ben valido."
R2SKQ973R6K5GO,"







  
    ","Reviewed in Germany on July 27, 2018",4.0 out of 5 stars,"
  GoPros habe ich schon seit der zweiten Generation, und mich immer mal wieder mehr oder weniger damit rumärgern dürfen: Halbgare Firmware, Akkuprobleme, unzuverlässige Connectivity - alles keine Einzelprobleme, sondern Zeichen einer zu frühen Marktveröffentlichung, bei denen die Bugs entsprechend mit in Kauf genommen wurden."
R31Q80ZYDRZIS0,"







  
    ","Reviewed in Italy on May 14, 2018",1.0 out of 5 stars,"
  la macchina e le sue foto sono incredibili, ma il programma che fornisce gopro per fare l'unione delle immagini è qualcosa di abominevole, a parte la lentezza (considerato il pc da 4000 euro che ho), il programma si blocca ogni due secon, non riconosce le clip o quasi mai la gopro e devo manualmente scaricare tutto sul pc. il programma non è personalizzabile e quindi di base vi farà una esportazione sempre ad impostazioni di fabrica. la macchina è uscita da ormai diverso tempo e siamo ancora alla versione 1.0. questo è inaccettabile. per non dimenticare che l'app non è supportata da quasi nessun telefono
"
R3U0KYOQNXAWN3,"







  
    ","Reviewed in France on May 22, 2018",2.0 out of 5 stars,"
  Le premier modèle reçu a délivré des images avec des rayures, invisibles sur l'objectif, mais bien présentes en photo et vidéo (c'est inexploitaple, même pour le grand public). J'ai demandé un échange. Le second modèle... fait la même chose. On ne m'a pas proposé un troisième échange, j'attends donc un remboursement. Je ne sais pas si je n'ai pas de chance ou si je suis tombé sur une série défectueuse."
RROQTGSY4BH0B,"







  
  
    ","Reviewed in Canada on July 30, 2018",3.0 out of 5 stars,"
  Well this is unfortunate; apparently my relatively new PC is not strong enough to handle merging the video and spits out a codec error. I can't seem to get around it. Really unfortunate!"
R1NT2EP7O74NVU,"







  
    ","Reviewed in Germany on July 9, 2018",1.0 out of 5 stars,"
  Ich habe mir heute den ganzen Abend um die Ohren geschlagen um dann im Internet zu lesen, dass die Kompatibilität zu Android Handys sehr gering ist. Es heißt zwar immer bei gopro, dass die aktuellen Modelle der Smartphones benutzt werden sollen, allerdings funktioniert die gopro App nicht mit dem Samsung Note 8 (dachte es ist ziemlich neu)."
R1YN0L0Z00XK1Z,"







  
  
    ","Reviewed in Canada on August 8, 2018",2.0 out of 5 stars,"
  In terms of the quality of the camera there is no doubt that this has the same excellent quality as the other GoPro cameras. The videos are crisp, vibrant, beautiful, and the battery literally lasts forever. However, that's about all that's praise-worthy for this camera."
RL253B0WC9NYB,"







  
    ","Reviewed in Germany on May 17, 2018",2.0 out of 5 stars,"
  Totale Enttäuschung, Gopro hat massiv nachgelassen. Hatte vorher die Hero 4. Die Fusion macht zuerst einen guten Eindruck, doch hat massive Detailschwächen: Beim Surfen eingesetzt, kommt Sand durch die Dichtungen und macht das Öffnen des Akkuschachts extrem schwergängig. Für den anderen Schachthat sich die Abdceckung beim Öffnen komplett verabschiedet. Konnektivität funktioniert nur zu Quick, nicht zu Mac. Das ist echt Mist, und hätte ich bnoch die Originalverpackung, würde ich das Ding einfach zurückschicken. Schade, so macht Gopro sich selbst kaputt
"
R6Y8C1CN4AQ6Z,"







  
    ","Reviewed in Germany on June 20, 2018",1.0 out of 5 stars,"
  Vollkommen unausgereift. Würde ich nicht mehr kaufen. Idee cool - aber die Umsetzubg ist echt schlecht.
"
R2GS309B3H3Y7F,"







  
    ","Reviewed in Germany on July 1, 2018",5.0 out of 5 stars,"
  Die Actioncam ist für vielfältige Einsätze bestens geeignet. Sie ist mit ca. 7,5 x 7,5 x 4 cm sehr kompakt und robust gebaut. Die Oberfläche ist gummiert und was besonders gut ist, alle Kanten sind abgerundet. Die beiden Kameraaugen stehen logischerweise hervor, sonst könnte man den 360 Grad Winkel nicht gut abdecken. Sicherlich ist hier besondere Vorsicht geboten, denn schon beim Hinlegen liegt die Kamera immer auf der Linse. Das mitgelieferte kompakte Cover ist daher sehr praktisch, weil man die Kamera dort sehr gut, schnell und sicher verstauen kann. Die beiden Klappen für den Akku und die beiden microSDHC-Karten einerseits und den USB-C Anschluss andererseits sind als Schub- und Gelenk-Klappen ausgebildet. Sie lassen sich trotz der Dichtungen leicht bedienen. Die Funktionsweise ist relativ einfach, zuerst wird die Klappe mit der innenliegenden Dichtung mit dem Schubdeckel fest angedrückt und der Schubdeckel eingeschoben. Dadurch wird verhindert, dass sich die Dichtung mit der Zeit abreibt und undicht wird. So eine Konstruktion ist immer eine sehr gute und dichtungsschonende Variante, die auf Langlebigkeit ausgelegt ist. Sicherlich müssen die Dichtungen und die Schubrillen auf Sauberkeit überprüft werden, denn Schmutz und Staub können die Klappenmechanik erheblich beschädigen. Die Tasten zum Öffnen der Klappen sowie die beiden Bedienschalter sind gut zugänglich, bedienbar und funktionieren sehr gut. Das Display zum Einstellen der Funktionen ist ca. 1,5 x 1,5 cm groß und gut beleuchtet. Die Symbole, Zahlen und Buchstaben sind gut lesbar. Auch die Bedienung durch die beiden Tasten ist sehr gut. Die Menüführung und die Einstellungen sind selbsterklärend und genau so muss es sein. Hier können Einstellungen für Videos, Photos, Zeitrafferaufnahmen, Sprachsteuerung und die Verbindungsart für die Kommunikation mit dem Smartphone, PC-Tablet usw. vorgenommen werden. Es stehen beide Bänder für WLAN zur Verfügung 2,4 GHz und 5 GHz. Der Akku ist ein Li-ion Akku mit 2620 mAh. Schade, dass hier nicht zwei AA-Standard-Eneloope-Akkus mit zusammen 5000 mAh gewählt wurden, denn vom Platz her würden sie passen. Man könnte schnell mal zwischendurch die Akkus wechseln und zusätzlich hatte man noch die doppelte Kapazität. Die zwei nicht im Lieferumfang beinhalteten microSDHC-Karten müssen immer sehr schnelle Karten sein. Wir verwenden bereits bei unseren Smartphones und Dashcams die SanDisk microSDHC mit UHS-I oder höher sowie mit Class 10. Langsame SD-Karten werden der Actioncam nicht gerecht. Der GoPro typische Anschluss lässt sich nach dem Lösen der beiden Arretierklappen herausschieben und je nach Bedarf austauschen."
id,title,date,rating,text
R2OMA8CHVALO6Q,Even The Best Camera Won't Work Without Better Software & Hardcore Hardware,"Reviewed in the United States on September 20, 2018",1.0 out of 5 stars,"
  I've had several GoPros (a half dozen over the years), and I'm a early-adopter of consumer 360 video. This camera was specifically purchased to replace my Samsung Gear 360 which easily produces 360 video, but has sub-par video quality. Given that the GoPro Omni runs about $1,400, the GoPro Fusion is a steal at less than half that cost."
R3W3JCMV8YE5BQ,"So far impressed, but the complete lack of easily found documentation makes it difficult for the uninspired.","Reviewed in the United States on February 27, 2018",4.0 out of 5 stars,"
  I will update this review in a few days, there are a couple of statements I need to state.  First, the documentation is completely void from this camera.  If you don't have the appetite for ""figuring it out"" then don't bother.  GoPro, you can do better in sending a simple 10 page quick start guide, I know all the materials are in the video but...  I first did not know where the buttons were, I finally figured that out, then by accident paired with the phone and from there things became easier.  The software at first glance looks fine, of course I will figure out more once I start using it more heavily."
RYFUBELV4SJC2,Awesome 5.2K Spherical Videos; not so awesome software.,"Reviewed in the United States on March 6, 2018",4.0 out of 5 stars,"
  I'll start by saying that the Fusion delivers really clean 5.2 K spherical video and it's really fun to shoot with. Using the free Fusion Studio app on Mac (haven't tried the Windows version), you can render out very nice video images with gimbal-like stabilization. It's the best stabilization I've ever seen on a 360 camera. Even with walking and micro vibrations, the hardware/software combination yields buttery-smooth movement. Using the Fusion is like having 2 GoPro Heros strapped back to back, and the Fusion Studio software allows you to do what GoPro calls ""overcapture"" which is to say you can do 16:9 HD or 4:3 cutouts from any part of the 360 sphere. But to be clear, you don't need Fusion Studio to do 16:9 cutouts. This can easily be done in Final Cut Pro X or Premiere by putting the equirectangular clips into a standard 1080 timeline, then adjusting the orientation of the sphere. The footage cuts perfectly into a project with other GoPro aquired1080 footage. Now the not-so-good news. The app itself is really, really slow to stitch. I have an iMac Pro 8 Core and 12 minutes of video took 8 hours to render!! Fortunately, I use another Pro stitching software, and it only took 1 hour for the same footage. So GoPro has to improve how the app is using the CPU. Assuming your clips are relatively short and you're patient, (let the clips render overnight) the camera is truly the best 360 camera I've used (and I've used a lot of them).
"
R2ZJ8QUCPR12WL,"BEWARE, DO NOT BUY!","Reviewed in the United States on March 18, 2019",1.0 out of 5 stars,"
  You will be disappointed with the video quality, and further frustrated by the GoPro software which in theory helps you import the file. This product is not ready for showtime!
"
R2DR439DERUUXJ,Best 360 camera for under $1000,"Reviewed in the United States on June 18, 2018",5.0 out of 5 stars,"
  Produces best stitching and video quality and stabilization out of all 360 cams under $1000"
RKTKGSOPH6CX7,Not worth the money!,"Reviewed in the United States on October 14, 2018",1.0 out of 5 stars,"
  May shoot 360 video but cant do anything with it afterwards.  Software sucks!  Wish I could return it for a refund!!
"
R2EWTH6VJV5452,Doesn't work with its own softwarep- makes it extremely difficult to use,"Reviewed in the United States on December 8, 2018",2.0 out of 5 stars,"
  The camera seems to take excellent 360 photos, and short videos as far as I can see from my mobile gopro app. But the big caveat is that the desktop software, Fusion Studio, that you are supposed to use to unload all of the massive images and videos to your desktop simply does not work.  Trying to connect my camera to my mac has taken hours, and it still isn't working.  It is NOT simple plug and play.  This is clearly a known issue due to the number of times the connectivity problem appears in online gopro help forums, but there is simply no substantive help that works anywhere.  This is extremely frustrating - you spend time taking videos and you rely on the camera, and you cannot unload the footage without popping the cards out and unloading those - that is a much more complex method than on a normal gopro  or other digital camera. Very very frustrating for such an expensive camera.
"
R1CHM6F48JFQR7,"Looks Great, shoots in night and day","Reviewed in the United States on July 10, 2018",5.0 out of 5 stars,"
  The iPhone app is buggy, but you don't need it, it's a 360, think about your placement of the camera and shoot.  The images are night and day over my Insta360 Nano, as it can shoot in night and day too.  The Fusion software running on a 2010 Mac Pro 5.1, is so far rock steady doing almost 100 clips.  My Mac Pro is a basic Intel cheese grater model with 24GB RAM and a Sapphire 580 8GB GPU.  The render time is approx 11 minutes to render 1 minute of 5.2k Cineform.  I do own DaVinci Resolve Studio 15 (the paid one, you can buy a Resolve Dongle on an auction site for cheap).  The Cineform 5.2k files playback a little choppy on editing, but not enough of a problem to edit with."
R3DWR1T6PKSOQB,Its a 360 Camera for the Beginner 360 Maker,"Reviewed in the United States on September 21, 2019",4.0 out of 5 stars,"
  Alright, let's get the camera information out of the way: First of all, yes it does record 360. It goes underwater just fine, and I've used it in pools, at the beach, and everywhere. However, the design of the software is something to be desired."
R3PGQAOSX49Y5Q,Absolutely Love it!,"Reviewed in the United States on April 26, 2020",5.0 out of 5 stars,"
  So, I chose this particular camera instead of the MAX for a few reasons. The first one, the price was right. The second one, it shoots RAW photos, which the newer GoPro VR Camera doesn't (at least not as of this review)."
